,epoch,train_loss,valid_loss,time_epoch_s
0,1,0.4832000488584692,0.44555582358641327,9.150773763656616
1,2,0.38032379949634726,0.43377881875936536,9.069760084152222
2,3,0.43657184595411475,0.4342208595552306,8.661519527435303
3,4,0.4212357754057104,0.433514133317459,8.530494689941406
4,5,0.25046099654652854,0.435043006853205,8.684597492218018
5,6,0.33550629629330203,0.45220707403288946,8.724287748336792
6,7,0.24336175281893124,0.4702023271662026,9.291171073913574
7,8,0.28409872712059453,0.4768914968696769,8.678142786026001
8,9,0.36881629072807054,0.48311343107822435,8.723483562469482
9,10,0.4257919910279187,0.4827328533941997,8.854097127914429
